gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
MDH1,0.92893616163893,2.35442514333747e-12,1.73265793999131e-11,10.7612871669093,NS.
MAGOHB,0.928618197329634,6.90236015717936e-05,0.000202896381554217,3.69272569808765,NS.
ACOT7,0.92833218209704,0.0656113294340648,0.0939874424381052,1.02693016814659,NS.
SLC17A5,0.928332114485327,0.0501477934890884,0.0745814208983577,1.12736934687391,NS.
TKT,0.927600776621921,2.03845433326864e-09,1.15145123149499e-08,7.93875445139592,NS.
AMPD2,0.925919627518272,0.0139000523132926,0.023898086762695,1.62163686648549,NS.
PARP14,0.92548937930941,0.000246838283488271,0.000643256873429535,3.1916155645011,NS.
NDUFA5,0.924993213254964,1.01585949025609e-12,7.74870925049357e-12,11.1107706345355,NS.
PRPF4,0.924503137243883,0.000405901326898201,0.00101112487868563,2.99519520368214,NS.
UQCR11,0.924394077708085,8.94490981937437e-28,1.85097638836559e-26,25.7325991212082,NS.
GSTP1,0.923813354116259,8.70694494568783e-13,6.6902628442969e-12,11.1745568195139,NS.
NDUFS7,0.923684546460015,5.13405895200864e-14,4.37966661620329e-13,12.3585589470881,NS.
ADAMTS10,0.922912315944514,0.236313839377883,0.293287365973739,0.532706644847842,NS.
ATP6V1D,0.922912047285498,5.57888904186726e-05,0.000165623268430434,3.78087864918727,NS.
ATP6V1B2,0.92291204701342,0.000237364236666701,0.000620890181018029,3.20698520818978,NS.
THOC3,0.92209338139036,1.20799445235884e-06,4.70150541048413e-06,5.32776305976984,NS.
SEH1L,0.920212990069186,0.00525743846381073,0.0100164506739876,1.99928614331668,NS.
PTS,0.919913544077644,0.000165121010801274,0.000450525995528281,3.34628014499841,NS.
NUP54,0.919737441822311,0.000187157260940737,0.000505372965589328,3.29638799393451,NS.
YWHAQ,0.91953936254924,6.58300940675182e-13,5.13376479854899e-12,11.2895640322427,NS.
NDUFB4,0.918899768902894,1.13465446564574e-19,1.41156418642833e-18,17.8502993688966,NS.
PCK2,0.918417657429185,0.032939275488823,0.0511844503878365,1.29086195575146,NS.
NOP10,0.917986604460268,1.30570773358066e-16,1.31832326723844e-15,14.8799780829412,NS.
FIP1L1,0.917521198376716,4.76197858650975e-07,1.95916048145775e-06,5.70792998801907,NS.
COASY,0.916924005215982,0.00794240678385561,0.0144848430874854,1.83908620509317,NS.
MTREX,0.916924005172071,0.000230161944889469,0.000603561436410276,3.21927851655922,NS.
NAGA,0.916178015378192,0.0708004668515878,0.100799029781893,0.996543648073014,NS.
XPO1,0.915432580579744,0.000452767938810028,0.00111590211334075,2.95237389993291,NS.
RIOK3,0.914935932941627,9.7931106556005e-06,3.31727735335576e-05,4.4792182161512,NS.
PSMB4,0.914895962044699,3.43698274450828e-09,1.90034231111701e-08,7.72116816197406,NS.
PSMD14,0.91472007613196,2.45421583341004e-05,7.66713167687144e-05,4.11536707801837,NS.
SLC30A6,0.913943377558377,0.00686312852853871,0.0126713238733621,1.89717800856881,NS.
DNPH1,0.913943377028627,1.66700653909267e-09,9.49330699374301e-09,8.02258247472197,NS.
NCOR1,0.91373331505931,3.59313510442424e-13,2.89947967885971e-12,11.5376799306785,NS.
PSMD13,0.913306018989358,9.3253103227767e-08,4.14678693076666e-07,6.38228827887991,NS.
U2AF1L4,0.912827927969521,1.78281663349103e-05,5.71485699999424e-05,4.24299463226615,NS.
COX16,0.912534595623025,1.86596358393497e-11,1.29134565908083e-10,9.88895749302534,NS.
ADAT3,0.912159255491391,0.045473093649773,0.0685705380433084,1.16386244280059,NS.
ERI1,0.912159255295437,0.0482168873161917,0.0719809246363148,1.14278257888525,NS.
LAGE3,0.912045483124367,3.61709716833288e-09,1.97382064799366e-08,7.70469231221622,NS.
MAN1A2,0.911916328292598,0.000123080434635593,0.000346215489082624,3.46065350644145,NS.
MED16,0.911713721740749,0.00231723417793575,0.00489688516874187,2.31008008000598,NS.
SLC22A5,0.90948902671087,0.214836452408683,0.270813139646651,0.567330267839199,NS.
RPS26,0.908356238713661,9.46274523438082e-24,1.42281565034935e-22,21.8468513664108,NS.
RPL4,0.907636260151206,1.80261819561872e-33,6.9768000534132e-32,31.1563437231931,NS.
GEMIN5,0.906827153557414,0.0579778807108952,0.084386271381572,1.07372820204964,NS.
SLC35D2,0.906825909272292,0.0521950589366954,0.0769849493138273,1.11359417182562,NS.
ATP5MC1,0.906715099863379,1.23433234099854e-09,7.18594594063219e-09,8.14351605428604,NS.
ATP5MG,0.905964284208841,1.81680048304758e-80,1.89855650478472e-77,76.7215764728718,NS.
